Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz,F4,F8,FC6,FC2,Cz,C4,T8,CP6,CP2,P4,P8,PO4,O2
-0.50865528,-1.957838889,-6.048984378,-8.272552203,-15.72743791,-5.786476578,-9.954959742,-12.15671171,-19.77238859,6.599455034,-9.677969414,-4.008106975,9.582123453,-4.928076618,4.341796582,9.155938455,-4.329662048,-5.912456108,2.486770971,-7.200766681,1.035708846,7.781942823,55.27502297,0.246791631,6.169563383,18.76757815,-12.69566098,-8.152595612,3.908984634,13.2183078,-9.022439442,7.543754426
-4.054659766,5.169864964,-6.358871654,-0.265751365,-19.95352055,-11.48915483,-13.2288029,-9.802602238,-19.09227975,2.100287008,-2.551420643,-1.896986508,13.19870221,3.101316541,6.731130358,5.310484048,-5.200434318,0.876972952,-4.058059601,-7.908572239,5.193818313,18.61181872,52.7743155,-5.288666014,-0.380717859,24.31833448,-15.63287811,-13.01121929,-1.542947122,15.48495858,-15.05288707,3.89842814
-5.20718094,6.955801134,-5.427543367,2.754774363,-13.47362506,-7.964273376,-8.062368548,11.14158468,-9.598495134,2.847693669,3.701432774,1.993708046,13.87332204,0.007917528,4.372662215,4.861150929,-7.633665488,-0.246998707,-4.538440297,-9.156113633,3.281590819,17.91432167,39.8938035,-4.570857137,-3.698132547,23.30349674,-20.34504517,-12.76640644,-6.679291436,0.898307102,-17.58330539,-0.849824547
-2.289193599,1.091193809,-2.091248434,-1.014041892,2.019984047,0.534569401,2.74295248,26.36250402,3.453297225,8.300094484,6.441778089,5.602544735,11.47252071,-4.10623853,-3.529035271,4.464396633,-6.494957889,-4.382411785,-0.840665721,-7.50826822,-1.843437725,0.708274901,16.89802154,-1.324554688,-2.810654156,2.206139501,-14.50700909,-6.609086942,-5.289892499,-7.740699198,-14.32615545,-5.590720493
2.511407123,3.546602392,0.71222219,1.542179258,2.627334653,2.293632722,2.396762,11.83228818,2.481619887,10.52921762,6.196783593,2.69935801,11.35900461,0.968827637,-1.969197052,6.152736517,-1.402362426,-2.434777056,0.329059135,-8.410983078,-2.283248818,-3.372557196,20.82423148,-1.544937398,-3.561598978,-19.61923109,-14.42921119,-6.707973736,-4.051094116,-1.545468264,-14.18969862,-3.480927977
1.523236602,-0.602506386,0.640909822,-3.681349766,-0.495384623,2.997767867,4.650822988,-28.77549017,7.566944695,7.618182129,7.043906398,5.846598793,5.726836282,5.413795231,3.146168026,6.153819276,0.084429188,-2.985524577,0.470419344,-3.624205879,-4.070706723,-6.954164421,-2.22022294,0.737022587,2.709823576,-24.76972126,0.250219691,2.56329036,3.475161834,-2.742338417,6.082034515,6.22022596
-4.228204436,-9.770510005,-1.816905351,-12.02295792,1.193301796,3.171564091,7.554363164,-29.20431948,10.73310545,4.352198551,4.043484412,4.689518692,-6.148527936,-1.399913134,-2.08375957,1.858969084,-2.427963681,-3.394197679,-1.056559456,2.204414893,-4.592087013,-8.944359619,-26.03910731,4.087515246,7.68198989,-1.360792507,18.01864405,11.11961494,9.39114425,-1.016600531,19.50548759,5.901449528
-6.61964093,-11.62235546,-3.664606408,-13.17165388,-1.461433216,1.807996015,4.217617746,-5.546589979,4.601722219,3.779653847,1.951867975,-0.743128832,-8.477201758,-4.100480828,-3.60396742,1.940172594,-3.383890013,-2.973599969,-3.062304747,1.125911986,-5.191255633,-4.07206222,-18.16201995,4.909616667,5.561669225,11.74724984,15.32911241,10.16895538,8.468611941,3.51425609,14.07963541,2.652141896
-4.976897353,-15.46268123,-2.380236076,-16.25162767,1.943345288,3.72393724,9.13246088,-16.14963835,13.87257912,3.270921693,7.364546003,11.20252205,-1.761806706,6.006313275,2.820235183,4.011050508,-2.880493209,-7.91899775,-1.387202183,2.887247349,-13.26041984,-15.20974237,-37.97080356,6.159009022,7.644185533,-20.17824246,18.4856588,16.44267901,12.17404515,-2.530764384,23.85271495,7.32610208
-2.137113287,-19.91307122,-0.458008585,-17.42006537,14.18679317,4.840368565,16.67455772,-14.46039451,25.88119331,-0.590621078,7.400504115,18.21382721,-3.00289194,9.260624192,-1.230642315,-2.615965058,-0.849321235,-9.652487341,0.966075068,7.661622274,-18.98790953,-29.96620695,-68.97199584,4.047203435,10.76743803,-30.91146136,33.68384104,20.51996882,15.30200291,-5.224056815,32.32415857,4.662034014
2.5397332,-16.51211921,2.350769002,-10.18619217,21.82529409,5.518690113,16.74992478,2.673037516,24.32548826,-7.794689736,3.408167015,3.730360666,-13.85905038,4.319578798,-9.878908344,-13.14480324,6.679505905,-1.055984181,1.402155744,13.78042303,-11.85684314,-28.28047949,-86.25906542,-0.5390715,7.128420937,-3.049513764,40.35200122,18.5182623,10.47378692,-9.604097882,28.47200423,-2.226785257
8.071125791,-9.15496581,8.494746657,-1.449498279,23.57994417,9.196814834,16.83484301,-14.75849769,25.0195371,-12.30056361,7.296314847,-1.465583149,-17.33871303,8.305352646,-7.707717131,-15.37462919,15.2888556,8.65356982,2.272074901,21.4183306,0.243750006,-24.83387313,-103.0429544,0.247208826,1.323852848,-8.262106757,35.00228239,21.31392554,3.251116237,-26.08454831,28.78585567,-2.825851061
10.10794266,-3.691201843,11.65616576,2.277166952,19.9549396,8.64805318,14.48334856,-22.77967207,24.05425491,-8.771242672,7.47166063,3.744382682,-9.123960494,13.62306929,-4.214407357,-9.080964149,16.26962031,8.424290838,3.981999933,17.94603318,3.142146784,-22.06837014,-80.1088203,2.520019402,0.777612539,-26.9838228,23.25027426,17.09395673,-2.049621505,-32.6985589,18.39846512,-6.254761121
7.931535434,-3.606947259,9.501603027,-0.06059994,14.3593794,6.668261377,9.955477664,-8.551089302,17.27136064,-5.455885259,0.667315476,1.251863734,-7.054564628,8.235296406,-6.3900359,-5.583254397,13.15847814,2.293413491,6.496751609,12.10824388,-2.55758167,-15.64438859,-48.08208466,3.078332108,6.481398545,-24.05060659,19.58086874,11.21166009,0.463373788,-26.7178166,10.35510371,-7.314862471
4.992890325,-3.001144804,8.340560003,0.049434587,14.29673625,8.913056195,8.194248437,-10.5572267,13.47713251,-11.01447135,-2.125548781,-2.582009972,-15.61131334,-0.153731343,-7.687266226,-10.12964928,12.07715438,3.821806716,7.625294622,19.2641027,-1.576980508,-9.237147232,-58.44608511,4.234847407,7.91513671,-27.83713624,24.04393931,15.40008321,6.390734805,-20.11735273,21.95157173,-0.911666302
1.282062227,-2.872633389,5.137457685,-0.550471782,12.23313988,6.010885978,3.668317321,-8.84114538,8.472141352,-15.71346651,-5.275019798,-6.471203926,-18.51769278,-2.313969867,-6.720281859,-12.87009934,8.99513342,5.973650964,3.810849942,20.26565192,3.19632865,-3.985909809,-58.82052346,1.208761287,5.286422274,-13.34780863,26.12667386,15.06595638,8.461449412,-6.661669581,25.83319379,1.933819754
-2.636878001,-12.61826311,-1.283905485,-11.14703905,5.540262071,-1.263570552,1.217245127,-9.492704664,7.146227372,-10.85281731,-6.613959486,-4.968110034,-11.85340577,2.990424191,-1.996005123,-7.916330035,3.227227934,-3.260471792,-1.015139973,8.582248321,-1.196460827,-8.273851155,-44.30611244,-4.710049422,8.479696904,12.39391711,30.69002242,11.91027335,13.89377621,6.421403422,26.01999803,6.892351785
-1.655961322,-12.43033817,-1.68802142,-8.189520839,2.633823098,-4.685575301,1.529031755,-14.0048618,7.662775975,-5.639894628,-0.950285047,4.066807409,-4.648596979,7.107921049,5.927140293,-4.138883098,0.838109329,-6.758343694,-3.498872608,1.127346206,-1.837455903,-10.38191827,-35.15256425,-7.593691905,3.939134468,-3.692127632,22.21101984,7.172698915,13.05203853,9.193355886,25.76429759,14.72141252
0.573655198,4.099988542,0.148929704,11.81269854,-0.474423441,-7.876901149,-5.912738667,12.16070458,-2.8886689,-6.560969459,0.086812872,0.23745802,-0.897952271,3.841140553,8.403902775,-5.881017675,-0.186014127,0.303254263,-7.548927446,-4.651814398,5.834702747,3.89033869,-8.544669354,-10.69761595,-11.01535841,0.885534114,-0.314966056,-7.42910999,-1.367056416,12.31273691,5.818447685,11.83789851
-4.000512189,2.350167744,-3.888483913,11.04689225,-3.387393469,-9.350502533,-8.328586293,17.67164848,-5.126279637,-6.281789316,0.146035615,-3.847500273,0.738407173,2.549127524,6.117871422,-5.498424088,-5.458261115,-3.011509607,-11.30862205,-9.602402754,3.275259436,6.934724521,-5.383333364,-12.20720758,-11.02066257,44.63671095,1.276168622,-9.270079773,-3.570545088,16.93134171,-0.961553918,7.829294086
-8.415125689,-10.08719909,-6.45748973,-2.996899786,-1.508188693,-5.006646048,0.581238747,-9.661040887,5.852189233,0.246368727,7.178125209,9.85664182,4.494190365,4.290122379,6.121413796,0.804160884,-9.866690009,-9.827315445,-8.195882888,-6.662428987,-3.32626999,-3.774464153,-18.46596678,-6.26759302,-1.122461576,22.79931052,7.759811109,1.913924187,4.850956763,14.39700514,10.8942535,9.601950392
-3.440491039,-0.911175521,-4.034792605,-3.011643777,-6.906851729,-0.584459887,1.141248857,2.375940949,0.092426931,8.809684062,5.608467404,9.643304952,10.17154372,0.082910132,6.073382306,8.140564175,-5.847295926,-4.709354653,-0.035634428,-5.427173492,-1.027631276,0.579518613,24.14659679,2.308427051,-1.490545532,-32.76521752,-15.03749794,-3.654730084,-0.418459788,8.798402207,-3.822554466,5.153091517
3.763923198,11.73382225,-2.552420017,-1.367915493,-17.54941611,1.494656855,-5.449855268,14.75621321,-16.13511825,13.44006316,-4.576247764,-6.4374322,12.67870798,-5.145967239,4.056735171,12.30764158,0.175612073,0.329312492,5.473858628,-9.960821784,0.573956494,9.043918254,73.67622768,7.087003107,-4.39770075,-20.33370432,-32.84430115,-14.69190078,-8.358484853,8.723221078,-27.51963998,-1.993947264
2.220920062,10.39466638,-3.312230398,0.7133421,-14.91199339,0.778821243,-6.978809009,-3.751336501,-19.51700812,10.7824595,-6.409474869,-6.557834427,11.02566325,-7.097462506,1.704797513,11.4454304,-3.116014813,-0.398349657,3.321262296,-12.07504777,0.562608348,12.76628453,74.2562034,5.934939927,-3.66267514,21.64578896,-29.7231018,-14.83913555,-9.488258994,11.208051,-30.83792256,-6.084583388
-6.462144876,5.935399106,-6.028934702,6.377878468,-7.448597746,-3.896884901,-7.461320718,7.128922342,-15.29963538,4.389348544,-2.586470855,-2.69462336,7.135069648,-6.845063238,-0.101330348,6.433609477,-10.99384781,-1.01018284,-3.320146756,-11.09364321,2.003642363,19.1156805,57.98724832,1.411417184,-1.576241897,38.11903239,-20.69014917,-12.36711781,-9.28502321,7.594686592,-25.61652924,-8.854046868
-9.541146897,3.129332045,-7.42959035,1.080035734,-10.68232116,-5.9666916,-7.738924515,17.70819265,-12.48482248,4.655881644,0.374700378,-5.462637758,8.467053143,0.1197805,3.981355344,5.994364647,-11.67041703,-2.285641358,-4.518480825,-10.44882554,-0.947252784,13.51496226,45.75310127,0.575043389,0.471964654,24.5057209,-12.08268072,-8.783466972,-3.799575904,3.475376611,-16.20501324,-3.759376052
-1.646063517,8.555398789,-2.272953293,-1.801151785,-12.7293189,-2.001897395,-6.114866787,6.514658817,-13.34443499,11.853726,2.59681683,0.981390535,16.70396347,3.451814977,9.070206556,11.95377715,-6.868721564,-0.860460318,2.067006532,-11.62442865,-1.818764967,4.504350201,58.64602,2.559248149,-4.627885542,-15.98065254,-26.52908919,-11.72739621,-5.005873695,3.025820247,-19.30299672,1.772757806
4.890953364,19.45610962,3.948501101,8.974379873,-5.320756923,2.336506529,-4.872129398,24.92309341,-13.80251296,12.94769565,0.169314705,8.628636413,14.21342271,-9.438001164,0.234517757,10.31305984,-3.63630157,4.180175122,7.015512071,-11.12242542,3.775529719,12.10964555,83.15233102,2.859221026,-9.838339687,-26.34973926,-48.65678276,-20.78757085,-18.58419835,-4.224012517,-40.16556967,-7.330264941
2.833376813,21.50701312,3.843783823,15.82863521,-3.131035616,1.402596352,-6.567416285,35.54467891,-14.09235454,6.419495258,-5.207889961,3.788367998,2.319854245,-20.56693141,-11.58329808,1.905679542,-3.034186705,6.899218972,4.820212164,-8.221038982,8.022374162,22.42659068,80.54511518,2.999325451,-6.832049658,16.6007492,-42.08216129,-21.06794811,-21.86440659,-6.751502352,-47.36638167,-19.33846582
0.535967525,19.57624344,0.443118064,17.5501879,-12.07888249,-4.472257373,-14.53477125,16.57147008,-23.91074974,1.640639535,-7.549609668,-8.332912029,3.471596043,-14.80110296,-5.946819479,2.098619822,-4.195017991,8.878653642,-0.094052888,-9.273726735,11.41708102,28.93578409,78.20365637,1.181102566,-7.870978653,38.55535177,-33.3157276,-19.64900433,-14.57080261,8.256673676,-39.18619202,-17.53353773
0.760389726,18.27465062,-0.562597958,16.58867842,-17.82632999,-5.619626636,-19.00859579,14.20903915,-28.64723514,-0.772576569,-6.023159551,-16.48109095,7.990318284,-6.952197121,3.781841508,5.076024407,-4.039289677,10.85945975,-1.816474745,-7.950862198,13.98243932,31.20544146,70.97030873,-1.455044052,-11.41780622,17.87787788,-33.13725191,-17.47071755,-10.60518731,13.45931848,-27.98032629,-7.269418062
0.562421247,13.69736644,2.287467732,9.089551949,-12.87265216,0.834366725,-11.45312659,-0.184244941,-18.13639285,0.935434388,-4.293082061,-14.18281457,3.058470742,-6.698001111,2.054881774,3.973223446,-1.817318457,7.837835053,1.741939623,-0.860424256,10.20739777,21.13745359,41.99132663,2.259134585,-5.678895245,3.97462808,-20.84661374,-6.738715839,-5.458770106,1.632348931,-15.79121459,-2.262982187
1.485171942,11.37355006,4.103186314,5.980601906,-6.506149148,1.90413616,-6.449839074,-22.65932775,-16.66354575,7.503187434,-6.521084675,-12.58355534,4.324729745,-6.513690108,0.534987526,8.178507264,-2.434730521,1.723051968,5.219553027,-2.596682658,3.650944932,13.40572463,45.61377747,5.663097018,0.334410068,4.221189473,-16.56583371,-4.432104267,-1.107180439,1.14740715,-16.34003653,-4.993454124
1.991190862,10.45173036,0.684421445,7.436227043,-6.539475643,-4.765122159,-10.14434492,5.492783372,-21.25910818,5.536659494,-7.252471497,-14.76419256,7.259073644,-4.879662056,3.618158022,10.19573184,-3.692228731,-0.068709624,1.119793016,-8.461117376,1.63621272,14.42571162,54.32977422,-0.019836597,-2.071433576,6.906178103,-21.64768859,-10.1635338,-2.628370239,9.030245231,-16.88291776,-4.873677681
0.319249533,7.1726089,-2.725288241,5.145080832,-8.873295056,-7.938752715,-10.82320015,30.4599076,-12.72295577,-2.834276695,-2.268190041,-6.278219566,1.23855311,-4.34025226,3.445221405,2.521376182,-0.943019133,2.545818788,-4.93181695,-6.402330747,4.634483312,10.2516,23.70045353,-5.2081347,-6.215591107,13.58911026,-15.49496404,-8.024758314,-3.370465132,9.111077518,-4.887401689,0.148371339
-1.207602596,0.669051902,-3.398567295,1.175057699,-3.869734213,-5.589872464,-4.675666873,5.460504313,-1.379154391,-1.147133439,-0.327538467,3.423926152,-1.232752378,-1.665802956,0.990565967,-0.619441964,0.377065586,-0.073414797,-3.825813805,-4.71616201,3.732469713,1.155329809,2.127805618,-3.084178086,-1.613655572,11.32041057,-1.616549279,-2.422300647,1.277496095,6.803991398,2.099113842,1.852552571
-2.073279692,-9.899446117,-4.07434305,-3.592025791,6.985715513,-2.325290761,3.669692603,-8.502468119,8.836861699,0.048067124,-1.047007461,3.378155022,-4.297718935,1.345818242,-2.875539824,-1.83635592,-0.438495152,-5.66009158,-2.329671938,-0.993946319,-3.350665178,-8.574047156,-25.35103388,-1.491489393,8.474481398,1.424534484,20.88255209,6.920567861,8.407611499,4.047750337,11.73403045,2.557077946
-0.026665214,-8.668927705,-1.822523629,-2.486236085,8.326859797,-0.848626812,4.868402358,2.445368397,12.65947654,-6.892645333,0.579449468,6.782957588,-10.12536324,0.935192637,-6.362231319,-8.859691871,2.83499282,-0.98060725,-3.515033028,5.812228838,-2.445110574,-10.39008532,-50.33575728,-3.374440385,6.467006673,4.256776234,25.7699373,10.15086887,6.272599235,0.698903347,15.93263631,2.340288634
5.155075859,1.250861827,2.800417487,1.211847127,1.46497029,0.72207129,0.980997596,1.650918529,3.338370565,-3.688879276,-2.151445436,11.5681907,-3.197398577,2.468364478,-5.147506749,-8.279426481,6.872308776,3.725445229,2.619375907,2.949338292,3.64118385,-3.141467266,-12.9818542,-2.679431773,0.222498417,5.211350507,0.698513026,-3.467281992,-3.549060209,0.067842541,-5.394257295,-4.94193304
7.073271933,-5.502201184,5.211095152,-4.495236737,6.411758638,5.971015302,7.569528414,-3.178831997,7.056936899,0.935302935,-4.976497774,7.730986363,-1.993076497,4.007970177,-6.338273764,-6.390840486,8.143582943,-0.556387185,8.680157831,4.71730292,0.477539307,-7.141789377,-10.02195343,0.499641094,6.435913833,-14.30419212,6.721188404,-3.42666887,-1.449118183,-1.518107102,-6.611834523,-9.73818292
6.414406123,-11.48238164,7.275971758,-3.080193378,19.10992162,8.296317223,15.17643134,-0.410978936,20.65270442,-10.47296699,-0.778909032,-1.383095556,-17.98272455,0.42297232,-9.669787272,-15.9711312,10.25133029,4.199150823,2.884539534,19.00807081,-1.063994544,-13.09853344,-74.40266704,0.279732784,7.093780944,-22.66687509,35.8971541,12.64384786,4.6847923,-8.588131018,20.76384799,-4.002602544
6.816835668,-6.394916494,5.9657992,1.112467288,18.64874437,4.563776648,10.93349108,-7.841039253,16.33632831,-13.57663517,1.113504313,-8.316108352,-16.16105664,4.819947334,-2.781158047,-15.7272738,11.48217875,9.104984494,0.162648258,19.79902994,0.369201464,-9.819808472,-74.78106726,-0.039914223,1.997527612,-9.481802688,27.67960202,13.15166826,2.315847706,-21.65133502,25.44422709,4.754305605
3.243038455,-18.7288022,-1.231055241,-18.20818208,9.790348762,4.878710037,11.72446763,-29.13631126,17.49750778,0.855330902,2.281191484,0.793076335,1.829683055,16.21985185,4.951173117,-0.700854094,8.768822699,-5.983665214,6.578671025,9.657037931,-10.06433864,-23.51677226,-45.43930543,4.796553107,11.50888605,-15.6083201,20.58022355,14.14249564,9.128461418,-26.60239941,24.71190894,11.28256616
-4.115056725,-31.30941853,-3.860928407,-30.97936726,9.273862275,7.790394005,18.71949268,-35.6004668,31.86001565,4.149408013,9.237825337,15.69499086,0.923322391,14.06705423,0.794551891,3.434334398,4.417088353,-16.07793223,4.906740322,9.625276035,-18.11456722,-38.57973687,-72.19084957,6.905282924,16.68766148,-31.56944368,38.80931338,26.84465605,20.63968226,-14.31548725,39.73117849,12.20112351
-7.605091602,-25.1727361,-1.072179884,-21.47132768,14.57922014,6.130398337,19.26384379,-22.9737951,31.93692567,-3.631359065,12.07357907,10.69597863,-8.743083925,8.94355295,-2.038731247,-2.230534683,0.433004854,-10.65122866,-2.220878731,12.74315677,-15.28784182,-30.42952573,-96.65143035,2.095329399,10.3939312,-19.68067554,44.35452923,30.35430173,20.5145771,-10.85272889,46.07200265,10.12881751
-5.687646154,-25.46033998,-0.560050154,-21.57034666,16.25217097,5.292745638,20.21742759,-24.9091141,29.51726561,-5.211247103,10.85400333,4.362586958,-8.849678934,14.60637704,1.690834385,-3.818918726,0.038977059,-10.79646334,-2.701108264,13.77936665,-15.63824069,-30.25704233,-104.8097203,-1.661742329,11.38990356,-11.16767535,47.83620265,30.98357015,20.92501725,-20.43393696,51.507673,14.27914954
-2.975266366,-24.19833377,1.923679069,-17.37787802,18.10314632,5.918082465,20.48262294,-35.51154045,33.46110297,-8.382865316,13.34458198,11.1622344,-11.76769189,13.78225448,1.052090247,-7.661245224,3.919902803,-7.929050235,-3.64521949,16.83364433,-13.06272276,-36.21420162,-118.4999975,-2.351321256,7.243374503,-27.35938039,53.89332698,32.59218794,21.05033997,-13.91737508,58.15298617,17.93853177
